지점,일시,기온,강수량,풍속,습도,일조시간,적설량,지면온도,지중온도
108,2020-08-07 9:00,23.3,0,2,93,0,,25,25.1
108,2020-08-07 10:00,23.7,0,2.1,90,0,,25.1,25
108,2020-08-07 11:00,24.1,,1,88,0,,26.1,25
108,2020-08-07 12:00,24.7,,2,87,0,,26.6,25
108,2020-08-07 13:00,25.8,,1.9,82,0,,29.7,25
108,2020-08-07 14:00,25.6,,2.5,82,0,,26.9,25
108,2020-08-07 15:00,25.7,,2,82,0,,27.5,25
108,2020-08-07 16:00,26.1,,1.4,77,0,,27.6,25
108,2020-08-07 17:00,25.9,,2.4,75,0,,26.6,25.1
108,2020-08-07 18:00,25.8,,3.3,72,0,,25.9,25.1
108,2020-08-07 19:00,25.5,,1.6,76,0,,25.2,25.2
108,2020-08-07 20:00,25.4,,1.1,79,0,,24.5,25.2
108,2020-08-07 21:00,25.2,,2.2,80,,,24.1,25.2
108,2020-08-07 22:00,24.8,,3.1,81,,,23.5,25.3
108,2020-08-07 23:00,24.4,,1.8,82,,,23,25.3
108,2020-08-08 0:00,23.9,,2.2,84,,,22.8,25.3
108,2020-08-08 1:00,23.5,,1.9,86,,,22.4,25.3
108,2020-08-08 2:00,23.3,,2.3,88,,,22.2,25.2
108,2020-08-08 3:00,23.1,,2.5,90,,,22.3,25.2
108,2020-08-08 4:00,22.9,,1.4,90,,,22,25.2
108,2020-08-08 5:00,22.7,,1.9,92,,,22,25.1
108,2020-08-08 6:00,22.8,,2.5,92,0,,22.1,25.1
108,2020-08-08 7:00,23.1,,1.6,91,0.5,,22.7,25
108,2020-08-08 8:00,24.6,,2.5,85,0.8,,25.7,25
108,2020-08-08 9:00,25,,2.8,82,0.4,,26.1,24.9
108,2020-08-08 10:00,25.2,,2.1,79,0,,26.4,24.9
108,2020-08-08 11:00,25.4,,2.5,77,0,,26.1,24.8
108,2020-08-08 12:00,24.8,1.7,1.4,85,0,,25.1,24.8
108,2020-08-08 13:00,24.5,0.8,2.2,91,0,,26,24.9
108,2020-08-08 14:00,24.7,0,2.5,90,0,,26.3,24.9
108,2020-08-08 15:00,25,0,1.9,89,0,,27.2,24.9
108,2020-08-08 16:00,25.1,0,2.8,86,0,,26,24.9
108,2020-08-08 17:00,26,0,2.8,82,0.1,,27.6,24.9
108,2020-08-08 18:00,25.4,,2.4,85,0,,25.3,25
108,2020-08-08 19:00,24.9,0,2.5,88,0,,24.5,25
108,2020-08-08 20:00,24.3,0.5,2.8,92,0,,24,25
108,2020-08-08 21:00,24,4.6,2.4,95,,,23.8,25.1
108,2020-08-08 22:00,23.8,4.8,2.2,97,,,23.6,25.1
108,2020-08-08 23:00,23.7,4.7,1.4,97,,,23.6,25.1
108,2020-08-09 0:00,23.7,2,1.3,98,,,23.7,25.1
108,2020-08-09 1:00,23.9,0,1.2,97,,,23.8,25.1
108,2020-08-09 2:00,24.2,0,0.9,98,,,24,25
108,2020-08-09 3:00,24.4,1.3,1,98,,,24,25
108,2020-08-09 4:00,24.4,0.2,0.7,98,,,24.1,25
108,2020-08-09 5:00,24.6,0.4,2.7,98,,,24.1,25
108,2020-08-09 6:00,24.5,1.2,0.4,98,0,,24.1,24.9
108,2020-08-09 7:00,24.6,0.7,0.9,98,0,,24.3,24.9
108,2020-08-09 8:00,24.7,1.8,3.2,99,0,,24.4,24.9
108,2020-08-09 9:00,24.6,6.4,2.1,98,0,,24.6,24.9
108,2020-08-09 10:00,24.9,1.3,2.6,99,0,,25,24.9
108,2020-08-09 11:00,25,2,5.2,98,0,,24.9,24.9
108,2020-08-09 12:00,25,7.2,3.7,98,0,,25,24.9
108,2020-08-09 13:00,24.9,8,6,98,0,,24.8,24.8
108,2020-08-09 14:00,24.6,7.8,4.4,97,0,,24.4,24.8
108,2020-08-09 15:00,24.7,8.9,4.6,97,0,,24.5,24.9
108,2020-08-09 16:00,25.2,0.1,4.3,94,0,,24.4,24.9
108,2020-08-09 17:00,24.8,1.8,4.9,95,0,,24.6,24.9
108,2020-08-09 18:00,24.8,0.1,2.6,95,0,,24.7,24.9
108,2020-08-09 19:00,24.8,1.1,2.7,96,0,,24.2,24.9
108,2020-08-09 20:00,25.2,0,2.4,93,0,,24.1,24.8
108,2020-08-09 21:00,25.4,0,1.8,89,,,24,24.8
108,2020-08-09 22:00,25.4,0,1.6,90,,,24.1,24.8
108,2020-08-09 23:00,25.7,,1.8,90,,,24.2,24.8
108,2020-08-10 0:00,25.7,,1.9,90,,,24.1,24.8
108,2020-08-10 1:00,25.8,,2.3,90,,,24.2,24.8
108,2020-08-10 2:00,26.1,,3.2,88,,,24.2,24.8
108,2020-08-10 3:00,26.1,0,3.3,88,,,24.2,24.8
108,2020-08-10 4:00,25.3,0.9,3,93,,,24.2,24.8
108,2020-08-10 5:00,25.2,0.1,1.6,93,,,24.2,24.8
108,2020-08-10 6:00,25.4,0,2.3,93,0,,24.3,24.8
108,2020-08-10 7:00,25.4,0.1,2.1,94,0,,24.8,24.8
108,2020-08-10 8:00,25.4,0.7,1.9,96,0,,25.4,24.8
108,2020-08-10 9:00,25.6,1.5,0.7,97,0,,26.2,24.8
108,2020-08-10 10:00,26.2,0.1,0.7,97,0,,27.7,24.8
108,2020-08-10 11:00,27.7,0,2.8,92,0.1,,32.4,24.8
108,2020-08-10 12:00,29,0,3.6,81,0.1,,32.9,24.8
108,2020-08-10 13:00,29.3,0,1.9,79,0,,31.3,24.8
108,2020-08-10 14:00,29.3,,2.2,82,0,,30.9,24.9
108,2020-08-10 15:00,28.6,0,1.7,88,0,,29.6,25
108,2020-08-10 16:00,27.6,0.8,1.9,89,0,,28.1,25.1
108,2020-08-10 17:00,26.7,28.6,1.3,94,0,,26.6,25.5
108,2020-08-10 18:00,26.7,0.2,1.8,95,0,,26.7,25.7
108,2020-08-10 19:00,26.4,0.2,2.1,95,0,,26.4,25.7
108,2020-08-10 20:00,26.3,0,1.4,95,0,,26,25.8
108,2020-08-10 21:00,26.2,0,0.5,95,,,25.7,25.8
108,2020-08-10 22:00,26.1,0,1.7,95,,,25.6,25.8
108,2020-08-10 23:00,25.8,1.6,1.7,96,,,25.5,25.8
108,2020-08-11 0:00,24.7,9.8,3.6,96,,,24.6,25.8
108,2020-08-11 1:00,24.5,6.2,1,97,,,24.5,25.8
108,2020-08-11 2:00,24.6,4.3,1.1,98,,,24.5,25.9
108,2020-08-11 3:00,24.4,7.8,3.5,98,,,24.3,25.8
108,2020-08-11 4:00,24.3,2.6,3.3,99,,,24.2,25.8
108,2020-08-11 5:00,23,18.2,4.3,97,,,23.4,25.8
108,2020-08-11 6:00,22.6,19.4,1.9,98,0,,22.7,25.7
108,2020-08-11 7:00,22.5,21.8,1.9,99,0,,22.6,25.5
108,2020-08-11 8:00,22.7,14.4,1.6,99,0,,22.8,25.3
108,2020-08-11 9:00,22.9,2,0.8,100,0,,23.5,25.1
108,2020-08-11 10:00,23.7,0.3,0.6,99,0,,25.4,25
108,2020-08-11 11:00,24.1,0,3,98,0,,25.3,24.9
108,2020-08-11 12:00,24.5,,3.6,96,0,,26.3,24.8
108,2020-08-11 13:00,25.9,,3.1,90,0,,31.5,24.8
108,2020-08-11 14:00,27,,3.6,80,0.5,,31.3,24.8
108,2020-08-11 15:00,26.4,,3.1,83,0,,28,24.8
108,2020-08-11 16:00,26.3,,3.4,83,0,,28.4,24.9
108,2020-08-11 17:00,26.2,,2.8,84,0,,27.2,24.9
108,2020-08-11 18:00,26.1,,1.5,86,0,,26.4,25
108,2020-08-11 19:00,25.9,,1.7,86,0,,25.6,25.1
108,2020-08-11 20:00,25.7,,2.8,88,0,,25,25.2
108,2020-08-11 21:00,25.4,,1.2,88,,,24.8,25.2
108,2020-08-11 22:00,25.4,,0.8,88,,,24.6,25.3
108,2020-08-11 23:00,24.9,,1.2,90,,,23.8,25.3
108,2020-08-12 0:00,24.6,,1.8,91,,,23.6,25.3
108,2020-08-12 1:00,24.3,,1.5,92,,,23.4,25.3
108,2020-08-12 2:00,24.1,,1.3,93,,,23.3,25.3
108,2020-08-12 3:00,23.8,,1.3,94,,,23.1,25.3
108,2020-08-12 4:00,23.6,,2.1,95,,,22.9,25.3
108,2020-08-12 5:00,23.6,,1.4,96,,,23.1,25.3
108,2020-08-12 6:00,23.7,,1.8,96,0,,23.5,25.2
108,2020-08-12 7:00,24,,1.6,96,0.1,,24.1,25.2
108,2020-08-12 8:00,24.8,,1.8,93,0.4,,25.9,25.2
108,2020-08-12 9:00,25.7,,1.6,89,0.1,,29.2,25.1
108,2020-08-12 10:00,26.7,,2,87,0.1,,29.3,25.1
108,2020-08-12 11:00,27.6,,2.1,83,0,,30.5,25.1
108,2020-08-12 12:00,28.2,,1.7,82,0,,30.8,25.1
108,2020-08-12 13:00,29.6,,0.9,76,0.2,,35,25.2
108,2020-08-12 14:00,31.2,,2.3,71,0.8,,38.5,25.2
108,2020-08-12 15:00,30.9,,2.6,69,0.3,,34.1,25.3
108,2020-08-12 16:00,30.5,,2.4,71,0,,31.6,25.4
108,2020-08-12 17:00,30.5,,2.3,71,0.1,,31.3,25.6
108,2020-08-12 18:00,30.1,,2.2,72,0,,29.5,25.7
108,2020-08-12 19:00,29.3,,2.7,82,0,,28.4,25.9
108,2020-08-12 20:00,28.8,,2.1,82,0,,27.4,26
108,2020-08-12 21:00,28.3,,3,83,,,26.7,26.1
108,2020-08-12 22:00,28,,2,85,,,26.6,26.2
108,2020-08-12 23:00,27.6,,2.2,85,,,26.4,26.3
108,2020-08-13 0:00,27.2,,2.3,86,,,26.1,26.3
108,2020-08-13 1:00,26.9,,2.3,86,,,25.8,26.3
108,2020-08-13 2:00,26.7,,1.1,87,,,25.7,26.3
108,2020-08-13 3:00,26.6,,1.4,88,,,25.7,26.3
108,2020-08-13 4:00,26.5,,1.4,88,,,25.6,26.3
108,2020-08-13 5:00,26.4,,1.7,88,,,25.1,26.3
108,2020-08-13 6:00,26.3,,0.9,88,0,,25.2,26.3
108,2020-08-13 7:00,26.5,,1.2,87,0,,26.1,26.3
108,2020-08-13 8:00,27,,2,85,0,,27.1,26.2
108,2020-08-13 9:00,27.4,,2.8,83,0,,28.1,26.2
108,2020-08-13 10:00,28.2,,2,81,0.1,,31.4,26.2
108,2020-08-13 11:00,28.6,,2.3,78,0.1,,30.1,26.2
108,2020-08-13 12:00,28.7,,3.5,78,0,,29.2,26.2
108,2020-08-13 13:00,29.1,,3.7,78,0,,30,26.2
108,2020-08-13 14:00,29.6,,3,77,0,,31.2,26.2
108,2020-08-13 15:00,29.5,,3,77,0,,29.6,26.3
108,2020-08-13 16:00,30.3,,3.4,75,0,,31.5,26.3
108,2020-08-13 17:00,30.1,,2.4,74,0,,28.8,26.4
108,2020-08-13 18:00,29.7,,3.5,77,0,,28.2,26.4
108,2020-08-13 19:00,28.9,,3.3,81,0,,27.5,26.5
108,2020-08-13 20:00,28.6,,3.5,81,0,,26.7,26.6
108,2020-08-13 21:00,28.2,,3.6,82,,,26.1,26.6
108,2020-08-13 22:00,27.9,,2.3,84,,,26.3,26.6
108,2020-08-13 23:00,27.6,,4.2,85,,,26.2,26.6
108,2020-08-14 0:00,27.4,,3.6,86,,,26,26.6
108,2020-08-14 1:00,27.1,,3.7,86,,,25.9,26.6
108,2020-08-14 2:00,27,,3.8,86,,,25.6,26.6
108,2020-08-14 3:00,27,,3.3,86,,,25.6,26.6
108,2020-08-14 4:00,26.8,,3.7,86,,,25.5,26.6
108,2020-08-14 5:00,26.7,,2.9,86,,,25.3,26.5
108,2020-08-14 6:00,26.7,,3.1,85,0,,25.1,26.5
108,2020-08-14 7:00,26.7,,5,86,0,,25.7,26.5
108,2020-08-14 8:00,26.8,0.2,4.2,87,0,,26.1,26.4
108,2020-08-14 9:00,26.7,0.2,3.8,88,0,,26,26.4
108,2020-08-14 10:00,27,,3.4,89,0,,26.8,26.4
108,2020-08-14 11:00,27.5,,3.3,88,0,,27.5,26.4
108,2020-08-14 12:00,28,,4.1,86,0,,27.8,26.3
108,2020-08-14 13:00,27.6,,5.3,86,0,,27.3,26.3
108,2020-08-14 14:00,27.7,,4.2,85,0,,28.3,26.3
108,2020-08-14 15:00,27.8,,3.6,84,0,,27.9,26.3
108,2020-08-14 16:00,27.9,,2.9,82,0,,28.3,26.3
108,2020-08-14 17:00,27.7,,4,83,0,,27.1,26.3
108,2020-08-14 18:00,27.4,,3.4,82,0,,26.7,26.3
108,2020-08-14 19:00,27.4,,2,85,0,,26.4,26.3
108,2020-08-14 20:00,27.2,,3.3,85,0,,25.9,26.4
108,2020-08-14 21:00,27,,1.9,86,,,25.8,26.4
108,2020-08-14 22:00,27.1,,2.7,89,,,25.9,26.4
108,2020-08-14 23:00,27,0,2.3,89,,,25.9,26.4
108,2020-08-15 0:00,26.5,0,2.8,92,,,25.8,26.3
108,2020-08-15 1:00,26.5,0,2.3,92,,,25.8,26.3
108,2020-08-15 2:00,26.3,0,2.6,93,,,25.6,26.3
108,2020-08-15 3:00,25.8,10.8,3.5,96,,,25.3,26.3
108,2020-08-15 4:00,25.8,0.5,2.6,96,,,25.4,26.3
108,2020-08-15 5:00,25.7,0,2.2,96,,,25.4,26.3
108,2020-08-15 6:00,25.6,2.7,2.1,97,0,,25.3,26.2
108,2020-08-15 7:00,25.3,22.8,4.6,97,0,,25,26.2
108,2020-08-15 8:00,25,4.9,2,98,0,,24.9,26.2
108,2020-08-15 9:00,25.1,2.5,2.1,98,0,,25.4,26.2
108,2020-08-15 10:00,25.3,1.6,2.2,98,0,,26.1,26.1
108,2020-08-15 11:00,25.7,0.2,1.9,97,0,,26.9,26.1
108,2020-08-15 12:00,25.8,0,2.5,96,0,,26.5,26
108,2020-08-15 13:00,26,4.3,1.9,96,0,,26.2,26
108,2020-08-15 14:00,26.1,16.8,2.1,96,0,,27.5,26
108,2020-08-15 15:00,26.2,0.1,1.6,97,0,,26.9,26
108,2020-08-15 16:00,26.7,0.5,1.5,96,0,,28.5,26
108,2020-08-15 17:00,26.7,1,1.7,96,0,,27.7,26
108,2020-08-15 18:00,26.9,0.3,0.8,95,0,,27.6,26
108,2020-08-15 19:00,26.8,,0.9,94,0,,26.9,26.1
108,2020-08-15 20:00,26.7,,1.1,95,0,,26.3,26.1
108,2020-08-15 21:00,26.7,,1.1,95,,,26,26.1
108,2020-08-15 22:00,26.6,,1.1,94,,,26.1,26.1
108,2020-08-15 23:00,26.6,,0.1,95,,,26,26.2
108,2020-08-16 0:00,26.5,,1.2,94,,,25.7,26.2
108,2020-08-16 1:00,26.2,,1.7,94,,,25.6,26.2
108,2020-08-16 2:00,25.9,,2.5,93,,,25.3,26.2
108,2020-08-16 3:00,25.6,,3.4,91,,,24.9,26.2
108,2020-08-16 4:00,25.5,,2.7,91,,,24.7,26.2
108,2020-08-16 5:00,25.4,,3.1,90,,,24.6,26.1
108,2020-08-16 6:00,25.3,,2.7,89,0,,24.6,26.1
108,2020-08-16 7:00,25.4,,2.5,89,0,,24.9,26.1
108,2020-08-16 8:00,25.8,,3.3,89,0,,25.7,26.1
108,2020-08-16 9:00,26,,3.1,88,0,,25.9,26.1
108,2020-08-16 10:00,26.5,,1.7,88,0,,27.4,26
108,2020-08-16 11:00,27.6,,3.1,84,0.1,,31.3,26
108,2020-08-16 12:00,29,,3.6,77,0.3,,33.9,26
108,2020-08-16 13:00,30.1,,4,72,0.3,,36.2,26
108,2020-08-16 14:00,30.5,,4.3,70,0.5,,36.3,26
108,2020-08-16 15:00,30.6,,4.6,68,0.6,,34.7,26.1
108,2020-08-16 16:00,30.3,,2.9,68,0.3,,32.3,26.2
108,2020-08-16 17:00,29.6,,3.7,73,0.2,,30.5,26.3
108,2020-08-16 18:00,28.7,,2.8,77,0.1,,28.9,26.4
108,2020-08-16 19:00,28,,2.5,78,0,,27.4,26.5
108,2020-08-16 20:00,27.6,,2.9,81,0,,26.6,26.6
108,2020-08-16 21:00,27.2,,2.9,84,,,25.9,26.7
108,2020-08-16 22:00,27,,3.2,86,,,26,26.8
108,2020-08-16 23:00,26.9,,3.3,86,,,26,26.8
108,2020-08-17 0:00,26.8,,2.5,87,,,25.9,26.8
108,2020-08-17 1:00,26.6,,2.8,86,,,25.6,26.8
108,2020-08-17 2:00,26.5,,3,87,,,25.6,26.8
108,2020-08-17 3:00,26.4,,2.3,88,,,25.6,26.8
108,2020-08-17 4:00,26.3,,1.7,88,,,25.6,26.7
108,2020-08-17 5:00,26.1,,2.6,87,,,25.3,26.7
108,2020-08-17 6:00,26.1,,2,86,0,,25.3,26.7
108,2020-08-17 7:00,26.1,,1.7,86,0,,25.8,26.6
108,2020-08-17 8:00,26.4,,1.9,86,0,,26.6,26.6
108,2020-08-17 9:00,26.9,,1.7,83,0,,28.4,26.6
108,2020-08-17 10:00,27.7,,1.4,80,0.1,,31.7,26.5
108,2020-08-17 11:00,29.3,,2.6,73,0.6,,35.8,26.5
108,2020-08-17 12:00,30.1,,2.5,69,0.5,,37.3,26.5
108,2020-08-17 13:00,31.2,,3.5,61,0.9,,39,26.5
108,2020-08-17 14:00,31.4,,2.6,62,0.5,,37.6,26.6
108,2020-08-17 15:00,31.6,,2.7,63,0.5,,36.1,26.7
108,2020-08-17 16:00,32.1,,2.6,63,0.8,,36.8,26.8
108,2020-08-17 17:00,31.1,,3.5,66,0.4,,32.2,26.9
108,2020-08-17 18:00,30.5,,3.7,70,0.6,,30.1,27.1
108,2020-08-17 19:00,29.5,,2.2,73,0.9,,28.1,27.2
108,2020-08-17 20:00,28.1,,2.8,78,0,,26.7,27.3
108,2020-08-17 21:00,27.6,,2.3,80,,,26,27.4
108,2020-08-17 22:00,27.1,,1.2,81,,,25.5,27.4
108,2020-08-17 23:00,26.7,,1,83,,,25.1,27.4
108,2020-08-18 0:00,26.2,,0.9,84,,,24.6,27.4
108,2020-08-18 1:00,25.7,,0.9,86,,,24.4,27.4
108,2020-08-18 2:00,25.4,,0.6,88,,,24.1,27.4
108,2020-08-18 3:00,25,,0.4,89,,,23.7,27.3
108,2020-08-18 4:00,24.8,,0.6,90,,,23.5,27.3
108,2020-08-18 5:00,24.5,,0.7,92,,,23.4,27.2
108,2020-08-18 6:00,24.1,,1.3,91,0,,23.2,27.1
108,2020-08-18 7:00,24.2,,0.6,92,0.5,,24.2,27.1
108,2020-08-18 8:00,25.4,,0.9,89,0.4,,27.6,27
108,2020-08-18 9:00,26.3,,1.4,83,0.2,,28.4,26.9
108,2020-08-18 10:00,27.1,,1.3,80,0,,29.8,26.8
108,2020-08-18 11:00,27.9,,1.5,78,0.1,,31.7,26.8
108,2020-08-18 12:00,29,,2.4,74,0.4,,34.8,26.7
108,2020-08-18 13:00,30.1,,2.4,71,0.5,,37.9,26.7
108,2020-08-18 14:00,30.9,,2.4,65,0.9,,39.6,26.8
108,2020-08-18 15:00,31.3,,1.9,62,1,,38.8,26.8
108,2020-08-18 16:00,31.9,,2.4,60,1,,37.3,26.9
108,2020-08-18 17:00,31.7,,2.7,60,1,,33.2,27
108,2020-08-18 18:00,31,,3.3,56,1,,29.5,27.2
108,2020-08-18 19:00,29.7,,2.5,64,0.9,,27.7,27.3
108,2020-08-18 20:00,28.3,,1.5,70,0,,26.2,27.4
108,2020-08-18 21:00,27.5,,1.4,73,,,25.6,27.5
108,2020-08-18 22:00,26.8,,1.2,75,,,25,27.6
108,2020-08-18 23:00,26.2,,1.8,80,,,24.6,27.6
108,2020-08-19 0:00,25.8,,2,82,,,24.3,27.6
108,2020-08-19 1:00,25.2,,1.4,83,,,23.9,27.5
108,2020-08-19 2:00,24.8,,1.6,85,,,23.6,27.5
108,2020-08-19 3:00,24.3,,1.5,86,,,23.2,27.4
108,2020-08-19 4:00,24,,1.2,87,,,23,27.4
108,2020-08-19 5:00,23.7,,1.1,88,,,22.8,27.3
108,2020-08-19 6:00,23.7,,0.4,90,0,,23.3,27.2
108,2020-08-19 7:00,24,,0.8,90,0,,24.5,27.1
108,2020-08-19 8:00,25,,0.9,84,0.6,,26.9,27
108,2020-08-19 9:00,25.8,,1.7,81,0.5,,27.9,27
108,2020-08-19 10:00,27.5,,1.9,74,0.8,,34,26.9
108,2020-08-19 11:00,29.1,,1.6,70,1,,37.2,26.8
108,2020-08-19 12:00,29.9,,2.4,66,0.7,,38.6,26.8
108,2020-08-19 13:00,30.3,,2.7,65,0.7,,35.5,26.8
108,2020-08-19 14:00,31.1,,3.8,64,0.7,,38.9,26.9
108,2020-08-19 15:00,31,,3.3,62,0.8,,37.6,27
108,2020-08-19 16:00,31,,3.7,61,0.9,,35.4,27.1
108,2020-08-19 17:00,30.4,,3.6,63,0.8,,32.3,27.2
108,2020-08-19 18:00,29.9,,2.9,63,1,,29.5,27.3
108,2020-08-19 19:00,28.7,,2.6,69,0.9,,27.4,27.4
108,2020-08-19 20:00,27.6,,2.3,75,0,,26.1,27.5
108,2020-08-19 21:00,26.7,,2.5,80,,,25.5,27.6
108,2020-08-19 22:00,26.2,,2.3,84,,,25.1,27.7
108,2020-08-19 23:00,25.8,,1.4,85,,,24.7,27.7
108,2020-08-20 0:00,25.5,,1.3,86,,,24.6,27.7
108,2020-08-20 1:00,25.3,,1.2,86,,,24.3,27.6
108,2020-08-20 2:00,25.1,,0.5,86,,,24.6,27.6
108,2020-08-20 3:00,25.1,,1.1,87,,,24.3,27.5
108,2020-08-20 4:00,25,,1.2,88,,,24.8,27.5
108,2020-08-20 5:00,25.2,,0.9,89,,,24.8,27.4
108,2020-08-20 6:00,25.1,,0.8,90,0,,24.5,27.3
108,2020-08-20 7:00,25.2,,1.1,89,0,,25.4,27.3
108,2020-08-20 8:00,25.7,,0.4,87,0,,26.9,27.2
108,2020-08-20 9:00,26.4,,0.6,80,0,,27.8,27.1
108,2020-08-20 10:00,27.8,,1.1,75,0.3,,32.5,27.1
108,2020-08-20 11:00,29,,0.8,73,0.4,,35.1,27
108,2020-08-20 12:00,30.6,,1.9,63,0.9,,37.9,27
108,2020-08-20 13:00,31.3,,1.6,60,0.8,,39.4,27
108,2020-08-20 14:00,31.6,,2.1,60,0.3,,35.2,27.1
108,2020-08-20 15:00,31.5,,1.6,60,0,,32.5,27.2
108,2020-08-20 16:00,30.9,,2.9,68,0,,31.4,27.3
108,2020-08-20 17:00,30.6,,2.7,70,0.4,,32,27.4
108,2020-08-20 18:00,29.7,,2.8,70,0,,29.4,27.5
108,2020-08-20 19:00,28.2,,3.3,70,0,,27.5,27.6
108,2020-08-20 20:00,27.2,,3.6,75,0,,26.1,27.7
108,2020-08-20 21:00,26.8,,3,77,,,25.8,27.7
108,2020-08-20 22:00,26.3,,2.7,81,,,25.3,27.8
108,2020-08-20 23:00,26.2,,2.3,81,,,25.3,27.8
108,2020-08-21 0:00,26,,0.7,81,,,25.2,27.7
108,2020-08-21 1:00,25.7,,0.8,82,,,24.7,27.7
108,2020-08-21 2:00,25.6,,1.1,84,,,24.7,27.6
108,2020-08-21 3:00,25.4,,0.5,85,,,24.6,27.6
108,2020-08-21 4:00,25.4,,0.8,85,,,24.8,27.5
108,2020-08-21 5:00,25.4,,1.2,86,,,24.8,27.5
108,2020-08-21 6:00,25.2,,0.8,86,0,,24.4,27.4
108,2020-08-21 7:00,25.4,,1.3,85,0,,25.1,27.3
108,2020-08-21 8:00,26,,1.1,84,0,,26.6,27.3
108,2020-08-21 9:00,26.7,,2,82,0,,27.5,27.2
108,2020-08-21 10:00,26.5,0,2.1,84,0,,27.7,27.2
108,2020-08-21 11:00,27.5,0,1.7,80,0,,29.1,27.1
108,2020-08-21 12:00,27.6,0.4,0.5,81,0,,29.3,27.1
108,2020-08-21 13:00,26.4,2.1,2.1,90,0,,27.5,27.1
108,2020-08-21 14:00,27.8,0,2.5,84,0.4,,32.1,27.1
108,2020-08-21 15:00,28.5,0,1.8,82,0.1,,32.4,27.1
108,2020-08-21 16:00,29,0,1.7,77,0.2,,32.3,27.1
108,2020-08-21 17:00,28.9,,1.5,76,0.1,,31,27.1
108,2020-08-21 18:00,28.3,,2.3,79,0,,29.1,27.2
108,2020-08-21 19:00,27.2,,2.5,81,0,,27.2,27.2
108,2020-08-21 20:00,26.6,,2.2,83,0,,26.3,27.3
108,2020-08-21 21:00,26.2,,2,83,,,25.7,27.3
108,2020-08-21 22:00,25.9,,1.6,84,,,25.4,27.3
108,2020-08-21 23:00,25.4,,2.3,86,,,25,27.3
108,2020-08-22 0:00,25.2,,1.9,87,,,25,27.3
108,2020-08-22 1:00,25,,2,86,,,24.9,27.3
108,2020-08-22 2:00,25,,1.4,86,,,24.8,27.3
108,2020-08-22 3:00,24.7,,1.8,86,,,24.7,27.2
108,2020-08-22 4:00,24.4,,1.7,87,,,24.5,27.2
108,2020-08-22 5:00,24.3,,2.1,87,,,24.2,27.1
108,2020-08-22 6:00,24.2,,2.5,84,0,,24.1,27.1
108,2020-08-22 7:00,24.3,,1.8,85,0,,24.5,27
108,2020-08-22 8:00,25,0,1.8,84,0,,26.4,27
108,2020-08-22 9:00,25.5,,2.5,83,0,,27,26.9
108,2020-08-22 10:00,25.9,,2.4,83,0,,28,26.9
108,2020-08-22 11:00,27,,1.4,80,0,,29.8,26.8
108,2020-08-22 12:00,27.5,,1.7,79,0,,29.7,26.8
108,2020-08-22 13:00,23.9,22.3,5.5,86,0,,24.7,26.8
108,2020-08-22 14:00,25,0.7,1.9,89,0.1,,29.5,26.8
108,2020-08-22 15:00,23.5,2.7,3.3,89,0,,,
108,2020-08-22 16:00,23.2,5.1,2.1,93,0,,,
108,2020-08-22 17:00,24.2,0.5,1.6,91,0.3,,,
108,2020-08-22 18:00,24.3,,1.7,89,0.2,,26.5,26.8
108,2020-08-22 19:00,23.7,7.5,1.5,93,0,,25.2,26.7
108,2020-08-22 20:00,23.1,3.8,2.6,94,0,,24.1,26.7
108,2020-08-22 21:00,22.6,,1.6,94,,,23.8,26.7
108,2020-08-22 22:00,22.2,0,2.4,94,,,23.2,26.6
108,2020-08-22 23:00,21.9,,2.5,95,,,22.8,26.6
108,2020-08-23 0:00,21.7,,2.1,95,,,22.4,26.6
108,2020-08-23 1:00,21.6,,1.5,94,,,22.6,26.5
108,2020-08-23 2:00,21.7,,1,94,,,22.6,26.4
108,2020-08-23 3:00,21.5,,1.3,94,,,22.3,26.4
108,2020-08-23 4:00,21.6,,1.6,95,,,22.7,26.3
108,2020-08-23 5:00,21.6,,2.1,96,,,22.2,26.3
108,2020-08-23 6:00,21.5,,1.9,96,0,,22.4,26.2
108,2020-08-23 7:00,21.8,,0.4,95,0.1,,23.3,26.1
108,2020-08-23 8:00,22.6,,1.6,94,0.2,,24.2,26.1
108,2020-08-23 9:00,23.7,,2,90,0.2,,27.1,26
108,2020-08-23 10:00,24.7,,0.9,84,0.2,,29,26
108,2020-08-23 11:00,26.2,,2.5,76,0.6,,32.1,25.9
108,2020-08-23 12:00,27.8,,2.7,71,0.7,,36.1,25.9
108,2020-08-23 13:00,27.9,,2.7,68,0.7,,33.5,25.9
108,2020-08-23 14:00,28.4,,2.3,64,0.3,,32.1,26
108,2020-08-23 15:00,29.5,,2.9,62,0.5,,35.3,26
108,2020-08-23 16:00,29.9,,3.1,62,0.7,,35.2,26.1
108,2020-08-23 17:00,29.7,,3.1,60,0.9,,30.2,26.2
108,2020-08-23 18:00,28.7,,2.8,61,1,,27.4,26.3
108,2020-08-23 19:00,27.2,,2.4,65,0.7,,25.6,26.5
108,2020-08-23 20:00,26.1,,1.8,69,0,,24.5,26.6
108,2020-08-23 21:00,25.4,,1.8,73,,,24,26.6
108,2020-08-23 22:00,25.1,,1.3,77,,,23.7,26.7
108,2020-08-23 23:00,24.6,,0.5,78,,,23.4,26.7
108,2020-08-24 0:00,24.3,,0.2,80,,,23.7,26.7
108,2020-08-24 1:00,24.1,,0.6,83,,,23.5,26.7
